"ID"	"Дата.изменения.статуса"	"Статус"	"Автор"	"Пользователь"	"Категория.автора"	"Контент"	"Тип.обращения"	"Хост"	"Подписчики"	"Тема"	"Локация"	"Тональность"	"Тип"
358046	2088-04-27 22:50:52	"Инцидент"	"token_111404"	"token_NA"	"Обычный"	"'На 4g отсутвовала сеть и соответственно выход в интернет,на 3g (при принудительном переключении сеть появлялась),но инет отсутствовал"	"Личное сообщение"	"'ВКонтакте"	70	"Прочее"			"0-пост"
358046	2088-04-28 01:22:42	"Ожидание ответа автора"	"token_111417"	"token_111430"		"'Яша, приносим извинения за доставленные неудобства. В компании проводились работы по улxxxxxxxxxxx2 установлена в первый слот и выбрана активной.  Ещё нужно протестировать скорость на сайте  www.speedtest.net . Если ситуация не изменится, отправьте результат теста скорости и ранее запрошенные данные, будем проверять дальше."							"1-ответ"
358046	2088-04-28 01:22:43	"Ожидание ответа автора"	"token_NA"	"token_111430"						"Прочее"	"Не определена"		"2-инцидент"
358046	2088-04-28 01:30:51	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"		"2-инцидент"
358046	2088-04-28 01:30:51	"Инцидент"	"token_111404"	"token_NA"	"Обычный"	"'А это нормально то что компания проводят работы при которых предусмотрены отключения связи ,без предупреждения клиента?"	"Личное сообщение"	"'ВКонтакте"	70	"Прочее"			"0-пост"
358046	2088-04-28 06:30:14	"Ожидание ответа автора"	"token_111417"	"token_111451"		"'Яша, если работы не запланированные, а срочные, то это допустимо.  Выполните, пожалуйста, рекомендации, которые мы дали выше и сообщите результат. <U+0001F609>"							"1-ответ"
358046	2088-04-28 06:30:14	"Ожидание ответа автора"	"token_NA"	"token_111451"						"Прочее"	"Не определена"		"2-инцидент"
358046	2088-04-29 06:33:45	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"		"2-инцидент"
364249	2088-04-29 00:31:00	"Новый"	"token_90250"	"token_111428"	"Жалобщик"	"'Добрый вечер.Меня зовут Ольга Александровна.Скажите Пожалуста боланс Номера xxx xxx xx xx.иванов Василий иванович."	"Личное сообщение"	"'ВКонтакте"	0	"Прочее"			"0-пост"
364249	2088-04-29 00:36:34	"Инцидент"	"token_NA"	"token_111428"						"Прочее"	"Не определена"		"2-инцидент"
364249	2088-04-29 05:00:36	"Ожидание ответа автора"	"token_111417"	"token_111430"		"'Ольга, приветствуем вас! Перешлите, пожалуйста, код, который мы отправили вам в SMS. Все расскажем!"							"1-ответ"
364249	2088-04-29 05:00:36	"Ожидание ответа автора"	"token_NA"	"token_111430"						"Прочее"	"Не определена"		"2-инцидент"
364249	2088-04-29 14:20:53	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"		"2-инцидент"
364249	2088-04-29 14:20:54	"Инцидент"	"token_90250"	"token_NA"	"Жалобщик"	"'Извените Это Номер Не мой."	"Личное сообщение"	"'ВКонтакте"	0	"Прочее"			"0-пост"
364249	2088-04-29 18:06:27	"Ожидание ответа автора"	"token_111417"	"token_111450"		"'Ольга, в таком случае мы не сможем назвать баланс. Можно проверить его по команде *105# вызов. <U+0001F609> У вас будут ещё вопросы?"							"1-ответ"
364249	2088-04-29 18:06:27	"Ожидание ответа автора"	"token_NA"	"token_111450"						"Прочее"	"Не определена"		"2-инцидент"
364249	2088-04-29 18:20:58	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"		"2-инцидент"
364249	2088-04-29 18:20:58	"Инцидент"	"token_90250"	"token_NA"	"Жалобщик"	"'Спасибо ."	"Личное сообщение"	"'ВКонтакте"	0	"Прочее"			"0-пост"
364249	2088-04-29 22:03:57	"Закрытые"	"token_111417"	"token_111442"		"'Ольга, пожалуйста. Если у вас возникнут какие-либо вопросы - обращайтесь. :)  Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality"							"1-ответ"
364249	2088-04-29 22:03:57	"Закрытые"	"token_NA"	"token_111442"						"Прочее"	"Не определена"		"2-инцидент"
364384	2088-04-29 02:14:57	"Новый"	"token_95583"	"token_111445"	"Обычный"	"'[xxxxx], в Геленджике тоже интернет невероятно медленный уже сутки"	"Комментарий"	"'ВКонтакте"	267	"Контент"	"Москва"		"0-пост"
364384	2088-04-29 02:32:02	"Инцидент"	"token_NA"	"token_111445"						"Контент"	"Москва"		"2-инцидент"
364384	2088-04-29 05:59:56	"Ожидание ответа автора"	"token_111418"	"token_111446"		"'[xxxxx], здравствуйте. Cитуация, действительно, вызывает неудобства. Для решения сообщите нам в ЛС город, улxxxxxxxxxxx3G, H+, 4G, LTE)? Сообщите, какая наблюдается скорость приема (сделать тест можно здесь: http://www.speedtest.net/ru). Если есть возможность - отправьте скриншот."							"1-ответ"
364384	2088-04-29 05:59:57	"Ожидание ответа автора"	"token_NA"	"token_111446"						"Контент"	"Москва"		"2-инцидент"
364384	2088-04-30 06:04:19	"Закрытые"	"token_NA"	"token_111424"						"Контент"	"Москва"		"2-инцидент"
365408	2088-04-29 15:43:37	"Новый"	"token_41231"	"token_111453"	"Обычный"	"'Здравствуйте"	"Личное сообщение"	"'ВКонтакте"	93	"Прочее"			"0-пост"
365408	2088-04-29 15:43:40	"Новый"	"token_41231"	"token_111453"	"Обычный"	"'Алекс"	"Личное сообщение"	"'ВКонтакте"	93	"Прочее"			"0-пост"
365408	2088-04-29 15:43:48	"Новый"	"token_41231"	"token_111453"	"Обычный"	"'Можно подключить мне тариф 500мбь за 50 руб"	"Личное сообщение"	"'ВКонтакте"	93	"Прочее"			"0-пост"
365408	2088-04-29 15:44:03	"Инцидент"	"token_NA"	"token_111453"						"Прочее"	"Не определена"		"2-инцидент"
365408	2088-04-29 15:51:37	"Инцидент"	"token_41231"	"token_NA"	"Обычный"	"'?"	"Личное сообщение"	"'ВКонтакте"	93	"Прочее"			"0-пост"
365408	2088-04-29 19:32:13	"Ожидание ответа автора"	"token_111419"	"token_111435"		"'Здравствуйте, Антон! Напишите, пожалуйста, ваш номер. Проверю информацию <U+0001F60E>"							"1-ответ"
365408	2088-04-29 19:32:13	"Ожидание ответа автора"	"token_NA"	"token_111435"						"Прочее"	"Не определена"		"2-инцидент"
365408	2088-04-29 20:24:45	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"		"2-инцидент"
365408	2088-04-29 20:24:47	"Инцидент"	"token_41231"	"token_NA"	"Обычный"	"'xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	93	"Прочее"			"0-пост"
365408	2088-04-29 22:03:47	"Инцидент"	"token_41231"	"token_NA"	"Обычный"	"'Ну"	"Личное сообщение"	"'ВКонтакте"	93	"Прочее"			"0-пост"
